query_category,search_radius_km,name,country,state,city,latitude,longitude,categories,formatted_address,place_id,limit_reached,destination_id,destination
tourism.sights,20.0,Late Shri Bal Mukund Memorial,India,Rajasthan,Jodhpur,26.2840074,73.0167359,"['tourism', 'tourism.sights', 'tourism.sights.memorial', 'tourism.sights.memorial.monument']","Late Shri Bal Mukund Memorial, NH25, RAI KA BAGH, Jodhpur - 342001, Rajasthan, India",51d3ca733312415240596ed27eb5b4483a40f00103f901a826ef1c0100000092031d4c61746520536872692042616c204d756b756e64204d656d6f7269616c,False,7,Jodhpur
tourism.sights,20.0,Umaid Bhawan Palace,India,Rajasthan,Jodhpur,26.28131055328234,73.0470521327093,"['tourism', 'tourism.sights', 'tourism.sights.castle']","Umaid Bhawan Palace, NH62, RAI KA BAGH, Jodhpur - 342011, Rajasthan, India",5162ccf2e60243524059085eeaf703483a40f00102f90118720e0f00000000920313556d6169642042686177616e2050616c616365,False,7,Jodhpur
tourism.sights,20.0,City Wall,India,Rajasthan,Jodhpur,26.2880849,73.0219991,"['tourism', 'tourism.sights', 'tourism.sights.ruines']","City Wall, New Link Road, RAI KA BAGH, Jodhpur - 342001, Rajasthan, India",51a7c2e96e6841524059b0f897eebf493a40f00103f9011341291500000000920309436974792057616c6c,False,7,Jodhpur
tourism.sights,20.0,Mandore Fort,India,Rajasthan,Jodhpur,26.3537701,73.0325725,"['tourism', 'tourism.sights', 'tourism.sights.ruines']","Mandore Fort, Mandore Road, Jodhpur - 342007, Rajasthan, India",51ef8ff7aa15425240597acd61ad905a3a40f00103f9018da27aa702000000,False,7,Jodhpur
tourism.sights,20.0,Raika Bagh,India,Rajasthan,Jodhpur,26.288660941622435,73.03954434387768,"['tourism', 'tourism.sights', 'tourism.sights.castle']","Raika Bagh, Poata Flyover, RAI KA BAGH, Jodhpur - 342010, Rajasthan, India",5192ecffe48742524059a3e6f7aee5493a40f00102f9019709fe3a0000000092030a5261696b612042616768,False,7,Jodhpur
leisure.park,20.0,,India,Rajasthan,Jodhpur,26.26761413537706,72.9798085281809,"['leisure', 'leisure.park']","Jwala Vihar, Jodhpur, Jodhpur Tehsil, India",513f38d42eb53e5240594c64275c82443a40f00102f9016e80035300000000,False,7,Jodhpur
leisure.park,20.0,Sardar Doon School Garden,India,Rajasthan,Jodhpur,26.279745579384745,73.01540786931008,"['leisure', 'leisure.park']","Sardar Doon School Garden, Jodhpur, Jodhpur Tehsil, India",516cb24971fc4052405976a802689d473a40f00102f901d2cd781e0000000092031953617264617220446f6f6e205363686f6f6c2047617264656e,False,7,Jodhpur
leisure.park,20.0,(Shree Pravshnath park )Prabhu Pravshnath nagar pal balaji,India,Rajasthan,Jodhpur,26.2392882,72.9642227,"['leisure', 'leisure.park']","(Shree Pravshnath park )Prabhu Pravshnath nagar pal balaji, 82, Jodhpur - 342001, Rajasthan, India",51e4a320d3b53d5240599751d1fd413d3a40f00103f901b243d4df0100000092033a285368726565205072617673686e617468207061726b2029507261626875205072617673686e617468206e616761722070616c2062616c616a69,False,7,Jodhpur
leisure.park,20.0,,India,Rajasthan,Jodhpur,26.27150707857114,73.00540298308783,"['leisure', 'leisure.park']","Jodhpur, Jodhpur Tehsil, India",5170eac08558405240597618e77c81453a40f00102f90186c5ea0e00000000,False,7,Jodhpur
leisure.park,20.0,Pachbati maregi gerud,India,Rajasthan,Jodhpur,26.2665475,73.0391145,"['leisure', 'leisure.park']","Pachbati maregi gerud, Jodhpur - 342011, Rajasthan, India",5129931ada8042524059a054fb743c443a40f00103f90110d23c51010000009203155061636862617469206d6172656769206765727564,False,7,Jodhpur
leisure.park,20.0,,India,Rajasthan,Jodhpur,26.2812709,73.0153577,"['leisure', 'leisure.park']","Jodhpur - 342002, Rajasthan, India",5179cfdc9efb4052405905d1a45e01483a40f00103f90164dc06af00000000,False,7,Jodhpur
leisure.park,20.0,Faculty Grounds,India,Rajasthan,,26.36420062174874,73.05865615903696,"['leisure', 'leisure.park']","Faculty Grounds, Jodhpur Tehsil, India",517431c305c143524059fd977f403c5d3a40f00102f9012000c9540000000092030f466163756c74792047726f756e6473,False,7,Jodhpur
leisure.park,20.0,Mandore Garden,India,Rajasthan,Jodhpur,26.3504779,73.036346,"['leisure', 'leisure.park']","Mandore Garden, Jodhpur - 342007, Rajasthan, India",51c9552c7e534252405984786eebb8593a40f00103f90184e5d8630200000092030e4d616e646f72652047617264656e,False,7,Jodhpur
leisure.park,20.0,Gandhi Maidan,India,Rajasthan,Jodhpur,26.278149653204842,73.00976697319635,"['leisure', 'leisure.park']","Gandhi Maidan, Jodhpur, Jodhpur Tehsil, India",51649da705a04052405996e8cfd034473a40f00102f901e8ccea0e0000000092030d47616e646869204d616964616e,False,7,Jodhpur
leisure.park,20.0,commarce deparmant gardan jnvu,India,Rajasthan,Jodhpur,26.285004485196975,73.02975769003207,"['leisure', 'leisure.park']","commarce deparmant gardan jnvu, RAI KA BAGH, Jodhpur, Jodhpur Tehsil, India",51815fcc8ce7415240596322cf0df6483a40f00102f901f80379130000000092031e636f6d6d617263652064657061726d616e742067617264616e206a6e7675,False,7,Jodhpur
leisure.park,20.0,Jwala Vihar Park,India,Rajasthan,Jodhpur,26.2724522,72.9762015,"['access', 'access.yes', 'leisure', 'leisure.park']","Jwala Vihar Park, Jwala Vihar, Jodhpur - 342009, Rajasthan, India",519833db157a3e52405927b9686dbf453a40f00103f901dc76087f020000009203104a77616c61205669686172205061726b,False,7,Jodhpur
leisure.park,20.0,,India,Rajasthan,Jodhpur,26.215243500000003,73.02319634999999,"['leisure', 'leisure.park']","Basni, Jodhpur, Jodhpur Tehsil, India",51bd288b0c7c41524059352db1321a373a40f00102f9010820bc1600000000,False,7,Jodhpur
leisure.park,20.0,,India,Rajasthan,Jodhpur,26.21630558059823,73.02196950569622,"['leisure', 'leisure.park']","Basni, Jodhpur, Jodhpur Tehsil, India",515f1ec9f26741524059989c72cd5f373a40f00102f9010f20bc1600000000,False,7,Jodhpur
leisure.park,20.0,,India,Rajasthan,Jodhpur,26.2190001,73.0222144,"['leisure', 'leisure.park']","Basni, Jodhpur - 342005, Rajasthan, India",510460f2f56b415240591b52fb6310383a40f00103f9011b56c4bb00000000,False,7,Jodhpur
leisure.park,20.0,o[i,India,Rajasthan,Jodhpur,26.2667846,73.0394838,"['leisure', 'leisure.park']","o[i, Jodhpur - 342011, Rajasthan, India",51326e0fe786425240599213dcfe4b443a40f00103f901193a3c51010000009203036f5b69,False,7,Jodhpur
leisure.park,20.0,,India,Rajasthan,Jodhpur,26.273598599999993,73.01232575,"['leisure', 'leisure.park']","Jodhpur, Jodhpur Tehsil, India",518449f1f1c9405240593a3bcf8e0a463a40f00102f901a1e0321600000000,False,7,Jodhpur
leisure.park,20.0,Seth Sri Nathmal Gahlot park,India,Rajasthan,Jodhpur,26.306381,73.003489,"['leisure', 'leisure.park']","Seth Sri Nathmal Gahlot park, Jodhpur - 342003, Rajasthan, India",515439ed293940524059a31d37fc6e4e3a40f00103f90101cdc58e0100000092031c5365746820537269204e6174686d616c204761686c6f74207061726b,False,7,Jodhpur
leisure.park,20.0,Ashok Udyan,India,Rajasthan,Jodhpur,26.25160058658991,72.97634553149048,"['leisure', 'leisure.park']","Ashok Udyan, Nan, Jodhpur - 342008, Rajasthan, India",513bd6f7717c3e524059de0e63e568403a40f00102f9011559d9070000000092030b4173686f6b20556479616e,False,7,Jodhpur
leisure.park,20.0,Shiv badi,India,Rajasthan,Jodhpur,26.300851,73.0115635,"['leisure', 'leisure.park']","Shiv badi, Jodhpur - 342003, Rajasthan, India",51f294d574bd405240590af83592044d3a40f00103f90175841b3d01000000920309536869762062616469,False,7,Jodhpur
leisure.park,20.0,,India,Rajasthan,Jodhpur,26.231373089047224,73.0364541435267,"['leisure', 'leisure.park']","Jodhpur, Jodhpur Tehsil, India",510e90c2435542524059e0a14a443b3b3a40f00102f9018751d34500000000,False,7,Jodhpur
leisure.park,20.0,PARK,India,Rajasthan,Jodhpur,26.21029151558472,73.02317209081438,"['leisure', 'leisure.park']","PARK, Basni, Jodhpur, Jodhpur Tehsil, India",51930ecba67b415240590a102eaad5353a40f00102f90135c3fc1e000000009203045041524b,False,7,Jodhpur
leisure.park,20.0,Pancheshwar Park,India,Rajasthan,Jodhpur,26.261326437051054,72.96596180583343,"['leisure', 'leisure.park']","Pancheshwar Park, Nan, Jodhpur, Jodhpur Tehsil, India",51574f7751d23d524059e8b6144ae6423a40f00102f901071c3b4d0000000092031050616e6368657368776172205061726b,False,7,Jodhpur
leisure.park,20.0,Maharana Pratap Children Park,India,Rajasthan,Jodhpur,26.30201068930273,73.06019973667064,"['leisure', 'leisure.park']","Maharana Pratap Children Park, RAI KA BAGH, Jodhpur, Jodhpur Tehsil, India",519b0eff4fda43524059ff989192504d3a40f00102f901fd10e6270000000092031d4d61686172616e6120507261746170204368696c6472656e205061726b,False,7,Jodhpur
leisure.park,20.0,Chokelao Garden,India,Rajasthan,Jodhpur,26.298637140975046,73.01716819502958,"['leisure', 'leisure.park']","Chokelao Garden, Jodhpur, Jodhpur Tehsil, India",51bd0ba1481941524059d8dbd17b734c3a40f00102f901f782ae0f0000000092030f43686f6b656c616f2047617264656e,False,7,Jodhpur
leisure.park,20.0,BSF Ground,India,Rajasthan,Jodhpur,26.333503372378303,73.03468781001226,"['leisure', 'leisure.park']","BSF Ground, Jodhpur, Jodhpur Tehsil, India",51a4643853384252405974781d7a60553a40f00102f901338746110000000092030a4253462047726f756e64,False,7,Jodhpur
leisure.park,20.0,park,India,Rajasthan,Jodhpur,26.26817230171082,73.03570258804399,"['leisure', 'leisure.park']","park, Jodhpur, Jodhpur Tehsil, India",51040282f34842524059808aa1f0a6443a40f00102f9011b989d13000000009203047061726b,False,7,Jodhpur
leisure.park,20.0,RAM KRISHNAN,India,Rajasthan,Jodhpur,26.3025051,73.0443131,"['leisure', 'leisure.park']","RAM KRISHNAN, Paota, Jodhpur - 342006, Rajasthan, India",5133d29c06d6425240598b5f67f9704d3a40f00103f901196bc2ee0200000092030c52414d204b524953484e414e,False,7,Jodhpur
leisure.park,20.0,Anoop Vatika,India,Rajasthan,,26.3060784,73.094208,"['leisure', 'leisure.park']","Anoop Vatika, Saran Nagar, - 342015, Rajasthan, India",5161c1fd80074652405913036e275b4e3a40f00103f9011c5265ba0200000092030c416e6f6f7020566174696b61,False,7,Jodhpur
leisure.park,20.0,Eklavya Bheel Bhawan,India,Rajasthan,Jodhpur,26.3005949,73.0123616,"['leisure', 'leisure.park']","Eklavya Bheel Bhawan, Jodhpur - 342003, Rajasthan, India",517bee4e88ca405240592ad890c9f34c3a40f00103f90182d3c68e01000000920314456b6c6176796120426865656c2042686177616e,False,7,Jodhpur
leisure.park,20.0,Mess Arc,India,Rajasthan,,26.360532246468104,73.05682466739115,"['leisure', 'leisure.park']","Mess Arc, Jodhpur Tehsil, India",514503ee03a343524059e2bb5fd74b5c3a40f00102f9010d00c954000000009203084d65737320417263,False,7,Jodhpur
leisure.park,20.0,"Shanti Priya Nagar, Park",India,Rajasthan,Jodhpur,26.271694602669818,72.98330850309821,"['leisure', 'leisure.park']","Shanti Priya Nagar, Park, Jwala Vihar, Jodhpur, Jodhpur Tehsil, India",51e0abc986ee3e52405972f708c78d453a40f00102f9013356b116000000009203185368616e7469205072697961204e616761722c205061726b,False,7,Jodhpur
leisure.park,20.0,Garden,India,Rajasthan,Jodhpur,26.265757950000005,73.03816240000002,"['catering', 'catering.bar', 'leisure', 'leisure.park']","Garden, Airport Road, Jodhpur - 342011, Rajasthan, India",51f7fbb4407142524059ebe687b608443a40f00102f901010fd3060000000092030647617264656e,False,7,Jodhpur
leisure.park,20.0,Nehru Park,India,Rajasthan,Jodhpur,26.275405963341225,73.01363866974445,"['leisure', 'leisure.park']","Nehru Park, Jodhpur, Jodhpur Tehsil, India",51db20ba74df4052405987ac550181463a40f00102f9019331e4010000000092030a4e65687275205061726b,False,7,Jodhpur
leisure.park,20.0,Mansagar,India,Rajasthan,Jodhpur,26.30835485480275,73.04265037423121,"['leisure', 'leisure.park']","Mansagar, Paota, Jodhpur, Jodhpur Tehsil, India",510e9fa2c8ba42524059cef00058f04e3a40f00102f9010c5beb2c000000009203084d616e7361676172,False,7,Jodhpur
leisure.park,20.0,Bajika Talab,India,Rajasthan,Jodhpur,26.300335599647088,73.03325622230399,"['leisure', 'leisure.park']","Bajika Talab, Paota, Jodhpur, Jodhpur Tehsil, India",51c9cbb4de20425240590d4f3acbe24c3a40f00102f901f916e4010000000092030c42616a696b612054616c6162,False,7,Jodhpur
leisure.park,20.0,Manasgar park,India,Rajasthan,Jodhpur,26.3083305,73.0426588,"['leisure', 'leisure.park']","Manasgar park, Paota, Jodhpur - 342006, Rajasthan, India",51beb8f9ebba42524059fddb65bfee4e3a40f00103f9010d9b91ee0200000092030d4d616e6173676172207061726b,False,7,Jodhpur
leisure.park,20.0,,India,Rajasthan,Jodhpur,26.239601754265998,73.01335289929894,"['leisure', 'leisure.park']","Jodhpur, Jodhpur Tehsil, India",51ed721ec6da40524059fea2628a563d3a40f00102f9013187481100000000,False,7,Jodhpur
leisure.park,20.0,,India,Rajasthan,,26.206803249999997,73.0346043,"['leisure', 'leisure.park']","Jodhpur Tehsil, India",514333f4f43642524059dd74cb0ef1343a40f00102f901abad552000000000,False,7,Jodhpur
leisure.park,20.0,Amrita Devi Bishnoi Park,India,Rajasthan,Jodhpur,26.23734756666667,73.01454763333332,"['leisure', 'leisure.park']","Amrita Devi Bishnoi Park, Jodhpur, Jodhpur Tehsil, India",51a7593259ee40524059589e64cfc23c3a40f00102f901c95ed34500000000920318416d72697461204465766920426973686e6f69205061726b,False,7,Jodhpur
leisure.park,20.0,Park,India,Rajasthan,Jodhpur,26.264858408585237,73.03393010754672,"['leisure', 'leisure.park']","Park, Jodhpur, Jodhpur Tehsil, India",51d4902fe92b42524059b7f1bac2cd433a40f00102f9011310d306000000009203045061726b,False,7,Jodhpur
leisure.park,20.0,BABU LAXMAN SINGH PARK,India,Rajasthan,Jodhpur,26.3069329,73.0384444,"['leisure', 'leisure.park']","BABU LAXMAN SINGH PARK, Paota, Jodhpur - 342006, Rajasthan, India",51b82d80df754252405902918f27934e3a40f00103f9011f9b91ee0200000092031642414255204c41584d414e2053494e4748205041524b,False,7,Jodhpur
leisure.park,20.0,R.T.O GROUND,India,Rajasthan,Jodhpur,26.306959440336193,73.06191857537806,"['leisure', 'leisure.park']","R.T.O GROUND, Jodhpur, Jodhpur Tehsil, India",51e0105479f6435240594271d5e4944e3a40f00102f90111d34a110000000092030c522e542e4f2047524f554e44,False,7,Jodhpur
leisure.park,20.0,Jwala Vihar Park,India,Rajasthan,Jodhpur,26.272601374344536,72.97599028843761,"['leisure', 'leisure.park']","Jwala Vihar Park, Jwala Vihar, Jodhpur, Jodhpur Tehsil, India",516783f89f763e52405989a72334c9453a40f00102f901517ada16000000009203104a77616c61205669686172205061726b,False,7,Jodhpur
leisure.park,20.0,वानर हाउस । My Dear's Moneky House | भीम भीड़क,India,Rajasthan,,26.2961721,72.9567171,"['leisure', 'leisure.park']","वानर हाउस । My Dear's Moneky House | भीम भीड़क, 342009, Rajasthan, India",5189015cda3a3d524059d67c4befd14b3a40f00103f901f3c6d7eb0000000092034de0a4b5e0a4bee0a4a8e0a4b020e0a4b9e0a4bee0a489e0a4b820e0a5a4204d7920446561722773204d6f6e656b7920486f757365207c20e0a4ade0a580e0a4ae20e0a4ade0a580e0a59ce0a495,False,7,Jodhpur
leisure.park,20.0,Rao Jodha Desert Rock park,India,Rajasthan,Jodhpur,26.3007638,73.01579,"['leisure', 'leisure.park']","Rao Jodha Desert Rock park, Jodhpur - 342003, Rajasthan, India",51a5660fb4024152405918d23cdbfe4c3a40f00103f9017b96a7e20000000092031a52616f204a6f6468612044657365727420526f636b207061726b,False,7,Jodhpur
natural,5.0,Padamsar Talab,India,Rajasthan,Jodhpur,26.299733850133364,73.01543883097335,"['natural', 'natural.water']","Padamsar Talab, Jodhpur, Jodhpur Tehsil, India",519e8726f3fc40524059b4d38b5bbb4c3a40f00102f901f216e4010000000092030e506164616d7361722054616c6162,False,7,Jodhpur
natural,5.0,Ranisar Talab,India,Rajasthan,Jodhpur,26.299350600133405,73.01629838238438,"['natural', 'natural.water', 'natural.water.inland']","Jodhpur, Jodhpur Tehsil, India",5164d45e080b41524059679cad3da24c3a40f00102f901f316e4010000000092030d52616e697361722054616c6162,False,7,Jodhpur
natural,5.0,Sur Sagar,India,Rajasthan,Jodhpur,26.31295720013198,73.01057897659959,"['natural', 'natural.water']","Sur Sagar, Jodhpur, Jodhpur Tehsil, India",514ea17153ad40524059559d8bf61d503a40f00102f901f516e40100000000920309537572205361676172,False,7,Jodhpur
natural,5.0,Gulab Sagar,India,Rajasthan,Jodhpur,26.29718115013362,73.02485033509424,"['natural', 'natural.water']","Gulab Sagar, Paota, Jodhpur, Jodhpur Tehsil, India",519021dc259741524059c3cf5810144c3a40f00102f901f716e4010000000092030b47756c6162205361676172,False,7,Jodhpur
natural,5.0,Fateh Sagar,India,Rajasthan,Jodhpur,26.296756500133682,73.02916194804953,"['natural', 'natural.water', 'natural.water.inland']","Paota, Jodhpur, Jodhpur Tehsil, India",51444a13cadd4152405918f3e63bf84b3a40f00102f901f816e4010000000092030b4661746568205361676172,False,7,Jodhpur
natural,5.0,Bai Ji Ka Talaab,India,Rajasthan,Jodhpur,26.286464550134752,73.01875059606428,"['natural', 'natural.water', 'natural.water.inland']","Paota, Jodhpur, Jodhpur Tehsil, India",511a38b3353341524059c84aa2bd55493a40f00102f901fa16e40100000000920310426169204a69204b612054616c616162,False,7,Jodhpur
natural,5.0,Toorji Ka Jhalra,India,Rajasthan,Jodhpur,26.297117550133635,73.02298977448471,"['man_made', 'natural', 'natural.water', 'natural.water.inland']","Paota, Jodhpur, Jodhpur Tehsil, India",5179631aaa784152405940e450e50f4c3a40f00102f9015c44b00f00000000920310546f6f726a69204b61204a68616c7261,False,7,Jodhpur
natural,5.0,watar tak,India,Rajasthan,Jodhpur,26.28514930013489,73.03013076364036,"['natural', 'natural.water', 'natural.water.inland']","RAI KA BAGH, Jodhpur, Jodhpur Tehsil, India",51161c95a9ed41524059808e668bff483a40f00102f901fa0779130000000092030977617461722074616b,False,7,Jodhpur
natural,5.0,Ummed Sagar,India,Rajasthan,Jodhpur,26.285422750134863,73.04578830289233,"['natural', 'natural.water', 'natural.water.inland']","RAI KA BAGH, Jodhpur, Jodhpur Tehsil, India",5190dd0f32ee42524059165d217711493a40f00102f901b5a89d130000000092030b556d6d6564205361676172,False,7,Jodhpur
natural,5.0,Devkund Lake,India,Rajasthan,Jodhpur,26.30421755013289,73.02397057064368,"['natural', 'natural.water', 'natural.water.inland']","Paota, Jodhpur, Jodhpur Tehsil, India",51ca3edcbb8841524059a4b08c33e14d3a40f00102f9015da841160000000092030c4465766b756e64204c616b65,False,7,Jodhpur
natural,5.0,,,,,26.293313500134033,73.01104993261427,"['natural', 'natural.water']",,51e2ccc60ab5405240590c8df297164b3a40f00102f901f116e40100000000,False,7,Jodhpur
natural,5.0,,,,,26.29233030013414,73.03005305540353,"['natural', 'natural.water']",,519886a663ec41524059bcb49628d64a3a40f00102f901fb16e40100000000,False,7,Jodhpur
natural,5.0,,,,,26.291819550134193,73.05615330907365,"['natural', 'natural.forest']",,5125820c049843524059e828a0afb44a3a40f00102f901ec532d1600000000,False,7,Jodhpur
natural,5.0,,,,,26.26824955013665,73.0396730279806,"['natural', 'natural.water', 'natural.water.river_system']",,51706dbd008a42524059ee00a500ac443a40f00102f901ed532d1600000000,False,7,Jodhpur
natural,5.0,,,,,26.292415950134128,73.0560527534612,"['natural', 'natural.forest']",,51ddbd495e9643524059a4a78ec5db4a3a40f00102f901f1532d1600000000,False,7,Jodhpur
natural,5.0,,,,,26.291570100134223,73.05549816961346,"['natural', 'natural.water']",,5192de31488d4352405964918c56a44a3a40f00102f901f7532d1600000000,False,7,Jodhpur
natural,5.0,,,,,26.30408730013291,73.02571197372448,"['natural', 'natural.water']",,51c990d543a541524059253351aad84d3a40f00102f901cd589c4d00000000,False,7,Jodhpur
natural,5.0,,,,,26.304077250132913,73.02552774476584,"['natural', 'natural.water']",,513c3a1f3fa2415240594ac7b401d84d3a40f00102f901ce589c4d00000000,False,7,Jodhpur
natural,5.0,,,,,26.29644005013371,73.01756585235364,"['natural', 'natural.water']",,51a85886cc1f41524059848cc07ee34b3a40f00102f901de589c4d00000000,False,7,Jodhpur
natural,5.0,,,,,26.30207040013312,73.01848387052064,"['natural', 'natural.water', 'waterway', 'waterway.hydraulic_structures']",,51f0d8f8d62e4152405950a9597c544d3a40f00102f901ea589c4d00000000,False,7,Jodhpur
natural,5.0,,,,,26.304009600132915,73.01710025,"['natural', 'natural.water']",,5138a0a52b1841524059ac3dba92d34d3a40f00102f901ff589c4d00000000,False,7,Jodhpur
natural,5.0,,,,,26.303279300133,73.01944264175407,"['natural', 'natural.water', 'natural.water.inland']",,51d29e598c3e4152405900a053b6a34d3a40f00102f901a8fdcd4f00000000,False,7,Jodhpur
natural,5.0,,,,,26.296517600133704,73.02538588453575,"['man_made', 'natural', 'natural.water', 'natural.water.inland']",,511cf71dec9f415240593e43d393e84b3a40f00102f9011134ce4f00000000,False,7,Jodhpur
natural,5.0,,,,,26.302676000133054,73.02330597367282,"['natural', 'natural.water', 'natural.water.inland']",,517aae56d87d4152405906dba12c7c4d3a40f00102f901f18ed04f00000000,False,7,Jodhpur
natural,5.0,,,,,26.30029385013331,73.03324628942104,"['natural', 'natural.water', 'natural.water.inland']",,51b6710bb520425240593383c90ee04c3a40f00102f901cb7f995800000000,False,7,Jodhpur
natural,5.0,,,,,26.310699000132217,73.0124361,"['natural', 'natural.wetland']",,518cb2c8c0cb40524059c0773cf8894f3a40f00103f901fc6ec58e01000000,False,7,Jodhpur
natural,5.0,,,,,26.308911200132396,73.00018659999999,"['natural', 'natural.wetland']",,516f39a80e0340524059cfefedcd144f3a40f00103f9013974c58e01000000,False,7,Jodhpur
natural,5.0,,,,,26.31093590013219,73.0121146,"['natural', 'natural.wetland']",,5177b3507cc6405240595738c27e994f3a40f00103f9013a74c58e01000000,False,7,Jodhpur
natural,5.0,,,,,26.310146900132263,73.0126188,"['natural', 'natural.wetland']",,51255415bfce405240591b0689c9654f3a40f00103f90100cdc58e01000000,False,7,Jodhpur
natural,5.0,,,,,26.306834300132614,73.00626390000001,"['natural', 'natural.wetland']",,514f69b3a06640524059525c54b18c4e3a40f00103f90102cdc58e01000000,False,7,Jodhpur
natural,5.0,,,,,26.304986300132814,73.0066585,"['natural', 'natural.wetland']",,5163efc5176d4052405969cc0895134e3a40f00103f90103cdc58e01000000,False,7,Jodhpur
natural,5.0,,,,,26.301687700133158,73.0121034,"['natural', 'natural.wetland']",,51e8ca564dc64052405968adb5673b4d3a40f00103f90183d3c68e01000000,False,7,Jodhpur
natural,5.0,,,,,26.297165100133636,73.0064589,"['natural', 'natural.wetland']",,51291197d2694052405927961203134c3a40f00103f90185d3c68e01000000,False,7,Jodhpur
natural,5.0,,,,,26.298157100133526,73.0082726,"['natural', 'natural.wetland']",,51fc9ccc898740524059c9241206544c3a40f00103f90109dac68e01000000,False,7,Jodhpur
natural,5.0,,,,,26.299760000133364,73.0091077,"['natural', 'natural.wetland']",,51136976389540524059c5384512bd4c3a40f00103f9010adac68e01000000,False,7,Jodhpur
natural,5.0,,,,,26.297270200133617,73.01762679999999,"['natural', 'natural.wetland']",,511e6228cc204152405936a65be6194c3a40f00103f9010bdac68e01000000,False,7,Jodhpur
catering.restaurant,5.0,Janta Sweet Home,India,Rajasthan,Jodhpur,26.2888329,73.0257151,"['catering', 'catering.restaurant']","Janta Sweet Home, Nai Sarak, Paota, Jodhpur - 342001, Rajasthan, India",51db60f250a5415240594382f3f3f0493a40f00103f901c0d0d52d01000000,False,7,Jodhpur
catering.restaurant,5.0,Baari restaurant & Lounge,India,Rajasthan,Jodhpur,26.3013507,73.0354004,"['catering', 'catering.restaurant']","Baari restaurant & Lounge, Nagori Gate Chauraha, Paota, Jodhpur - 342010, Rajasthan, India",51fb100a0044425240597020c951254d3a40f00103f901025f353801000000,False,7,Jodhpur
catering.restaurant,5.0,Indigo,India,Rajasthan,Jodhpur,26.297581,73.0218321,"['catering', 'catering.restaurant', 'catering.restaurant.indian']","Indigo, Layakam Mohalla, Paota, Jodhpur - 342003, Rajasthan, India",5131e076b2654152405936e9b6442e4c3a40f00103f90132e8659101000000920306496e6469676f,False,7,Jodhpur
catering.restaurant,5.0,LA PINOZ PIZZA,India,Rajasthan,Jodhpur,26.3028549,73.0384237,"['catering', 'catering.restaurant', 'catering.restaurant.italian', 'catering.restaurant.pizza']","LA PINOZ PIZZA, Mandore Road, Paota, Jodhpur - 342006, Rajasthan, India",510bb9ad887542524059f0ee12e6874d3a40f00103f9018c31c4ee0200000092030e4c412050494e4f5a2050495a5a41,False,7,Jodhpur
catering.restaurant,5.0,Restaurante Priya Niwas,India,Rajasthan,Jodhpur,26.2887769,73.0258882,"['catering', 'catering.restaurant']","Restaurante Priya Niwas, نئی سرک, Paota, Jodhpur - 342001, Rajasthan, India",518c16fb26a8415240591b576d48ed493a40f00103f90148d5dff00000000092031752657374617572616e7465205072697961204e69776173,False,7,Jodhpur
catering.restaurant,5.0,beli chicken,India,Rajasthan,Jodhpur,26.2917467,73.0291937,"['catering', 'catering.restaurant', 'catering.restaurant.indian']","Beli chicken, NH25, RAI KA BAGH, Jodhpur - 342010, Rajasthan, India",51f3af404fde41524059473767e9af4a3a40f00103f90178aa7e610200000092030c62656c6920636869636b656e,False,7,Jodhpur
catering.restaurant,5.0,Sunset Café & Restaurant,India,Rajasthan,Jodhpur,26.2950141,73.0147705,"['catering', 'catering.restaurant']","Sunset Café & Restaurant, Badri Narayan Ki Gali, Jodhpur - 342003, Rajasthan, India",51849cf7fff140524059df5b470b864b3a40f00103f90138396c2c0300000092031953756e73657420436166c3a920262052657374617572616e74,False,7,Jodhpur
catering.restaurant,5.0,Om Cafe,India,Rajasthan,Jodhpur,26.2966207,73.0223256,"['catering', 'catering.restaurant']","Om Cafe, Tripoliya Road, Paota, Jodhpur - 342003, Rajasthan, India",5145775ac86d415240590ed18d55ef4b3a40f00103f901fea58c3e01000000,False,7,Jodhpur
catering.restaurant,5.0,On the Rocks,India,Rajasthan,Jodhpur,26.2817132,73.0378539,"['catering', 'catering.restaurant']","On the Rocks, NH62, RAI KA BAGH, Jodhpur - 342011, Rajasthan, India",51aba1c3326c42524059fcd9345b1e483a40f00103f901acaa9fc30000000092030c4f6e2074686520526f636b73,False,7,Jodhpur
catering.restaurant,5.0,The Man cave,India,Rajasthan,Jodhpur,26.2968713,73.022132,"['catering', 'catering.restaurant', 'catering.restaurant.indian', 'catering.restaurant.international']","mancave, Manak Chowk, Paota, Jodhpur - 342003, Rajasthan, India",517c0c569c6a41524059fa9eecc1ff4b3a40f00103f901167e44810100000092030c546865204d616e2063617665,False,7,Jodhpur
catering.restaurant,5.0,Rajwadi Tadka,India,Rajasthan,Jodhpur,26.2724337,73.0334757,"['catering', 'catering.restaurant']","Rajwadi Tadka, Old residency road, RAI KA BAGH, Jodhpur - 342011, Rajasthan, India",517c2d437724425240590ad40737be453a40f00103f9012cf03fe10200000092030d52616a77616469205461646b61,False,7,Jodhpur
catering.restaurant,5.0,Kabuleewala,India,Rajasthan,Jodhpur,26.2707134,72.9997402,"['catering', 'catering.restaurant']","Kabuleewala, garden road, Jodhpur - 342009, Rajasthan, India",51c7df51befb3f524059c7962f794d453a40f00103f90122a00a510200000092030b4b6162756c656577616c61,False,7,Jodhpur
