destination,sight_count,park_count,restaurant_count,water_count,forest_count,wetland_count,river_count,mountain_count,coastal_count,sand_count,protected_area_count,flight_count,min_flight_price,avg_flight_price,max_flight_price,avg_total_duration,avg_outbound_stops,avg_return_stops,weather_available,accommodation_available,flight_available,latitude,longitude,temperature,feels_like,humidity,pressure,wind_speed,cloudiness,visibility,rain_1h,hotel_count,room_count,min_hotel_price,avg_hotel_price,max_hotel_price,avg_allotment,weather_condition_Clear,weather_condition_Clouds,weather_condition_Rain,weather_description_broken clouds,weather_description_clear sky,weather_description_few clouds,weather_description_light rain,weather_description_moderate rain,weather_description_overcast clouds,weather_description_scattered clouds
Goa,-0.3194282471623836,-0.3573325025575837,-1.3629055876797045,-0.6017289791328667,0.0499374225651458,3.3634635497238823,0.2351092977947655,0.7486772569792609,-0.3489532490042598,-0.2160592439823952,-0.7808688094430303,0.40112872661921,1.325994801971647,1.325994801971647,1.325994801971647,0.5892519549219811,-0.2526455763199556,-0.259005487937592,1,1,1,-0.7084984772417378,-0.8740523392642273,-0.0727910097394155,-0.4145973794662499,0.9122312010792104,0.7581454612964096,-0.5512568214541124,-0.278875967786137,0.1841680990744492,0.0935549337274646,0.7534722160537471,1.0972823120458244,-0.3025214345161063,-0.3152239405329303,-0.2124827093283318,0.3073551102300579,0,0,1,0,0,0,1,0,0,0
Gokarna,-0.617959319276761,-1.0983446046355223,0.7287911947043328,-0.4990448530009782,1.0970124118343345,1.4351048458990856,0.4488450230627342,-0.0477879100199528,4.105769078709695,-0.2160592439823952,-0.7808688094430303,-0.3281962308702627,-0.4185619213241995,-0.4185619213241995,-0.4185619213241995,-0.3695735784578031,-0.2526455763199556,-0.259005487937592,1,1,0,-0.8059307221872396,-0.8295919721103496,0.4436862212276162,0.5112195269349311,-0.2167678101574364,0.9566128595415404,1.154972519297397,-0.0384656507291223,0.1841680990744492,0.439201240602334,-0.5824714294316202,-0.5822314308814578,0.9351479760729756,-0.2990013636214101,-0.3674283082050459,-0.8922195657499014,0,0,1,0,0,0,1,0,0,0
Hampi,2.1807694817955263,-0.6455038755878931,-0.0693562617316813,-0.1909924746053126,-0.4736000720694484,-0.4932538579257112,1.09005219886664,3.4035611469766405,-0.3489532490042598,-0.2160592439823952,-0.7808688094430303,-0.3281962308702627,-0.4185619213241995,-0.4185619213241995,-0.4185619213241995,-0.3695735784578031,-0.2526455763199556,-0.259005487937592,1,1,0,-0.7084984772417378,-0.4200384614812325,0.6817499448764825,0.3484385324028556,-1.2893168708322509,0.361210664806148,2.8524294726928576,0.6527140108097949,0.1841680990744492,-0.4364360701473351,-0.5824714294316202,-0.6288845904072157,0.909919007300424,-0.1182284635594053,-0.3281342994930587,2.837050137841687,0,1,0,0,0,0,0,0,1,0
Hyderabad,3.076362698138658,0.7130183115549942,0.7012688686203323,-0.4990448530009782,-0.6749606469289077,0.2171940855886875,0.6625807483307029,0.483188867979523,-0.3489532490042598,-0.2160592439823952,-0.7808688094430303,-0.3281962308702627,-0.4185619213241995,-0.4185619213241995,-0.4185619213241995,-0.3695735784578031,-0.2526455763199556,-0.259005487937592,1,1,0,-0.4545004634810904,-0.0375916785556156,-0.0687560313724857,-0.411690575992463,-0.160317859595604,0.7581454612964096,0.8435527681576612,-1.6011327115997178,0.1841680990744492,-0.4364360701473351,0.0855003933110634,0.6307507167882459,-0.3051313278374047,0.0144569310906037,-0.2449547205189252,1.451153888881448,0,1,0,0,0,1,0,0,0,0
Indore,-0.3194282471623836,1.948038481684892,0.0132107165203201,-0.4305887689130525,0.3721143423402807,-0.4932538579257112,0.4488450230627342,-0.5787646880194287,-0.3489532490042598,-0.2160592439823952,-0.7808688094430303,-0.3281962308702627,-0.4185619213241995,-0.4185619213241995,-0.4185619213241995,-0.3695735784578031,-0.2526455763199556,-0.259005487937592,1,1,0,0.2100488941671146,-0.5406948306126212,-0.0949833907575301,-0.4305847985720787,0.1219318932135576,0.1627432665610172,0.3961610129991679,0.7428678797061753,0.1841680990744492,-0.4364360701473351,-0.3152827003345467,0.0709128024791519,-0.2175549075005015,-0.6057915554969191,-0.3783016835648153,0.4733239675055259,0,1,0,0,0,0,0,0,1,0
Jaipur,-0.2447954791337893,1.783369125667572,0.7838358468723338,-0.1567644325613497,-0.6749606469289077,-0.4932538579257112,0.8763164735986714,0.7486772569792609,-0.3489532490042598,-0.2160592439823952,2.342606428329091,0.2187974872468418,2.4653158157491504,2.4653158157491504,2.4653158157491504,1.1774390468272269,-0.2526455763199556,-0.259005487937592,1,1,1,0.7323245357822986,-0.5438569646946873,0.211674965129145,0.487965099144635,0.7428813493937134,-0.4326589281743752,-1.410950782346904,0.6527140108097949,0.1841680990744492,-0.4364360701473351,2.490198955184725,2.4968770978185595,-0.3573291942633735,-0.3229563885861717,1.3155140458561874,0.091535022665681,0,1,0,0,0,0,0,0,1,0
Jaisalmer,-0.5060101672338695,-1.0983446046355223,0.453567933864328,-1.0124654836604208,-0.8763212217883669,-0.4932538579257112,-0.8335693285450777,-0.5787646880194287,-0.3489532490042598,-0.0329581897600263,-0.7808688094430303,-0.3281962308702627,-0.4185619213241995,-0.4185619213241995,-0.4185619213241995,-0.3695735784578031,-0.2526455763199556,-0.259005487937592,1,1,0,0.7320757620175968,-1.4769913029122634,2.2856538457311326,1.34547212391182,-2.757015585439892,-1.2265285211548984,1.8699220888153816,-2.2021585042422545,0.1841680990744492,-0.4364360701473351,-0.5824714294316202,-0.6288845904072157,0.3331325832934689,-0.2448327990337124,-0.33865045659181,3.208121750139357,1,0,0,0,1,0,0,0,0,0
Jim Corbett,-0.6552757032910582,-1.0983446046355223,-1.5280395441837071,-0.4990448530009782,-0.8360491068164752,0.0142089588702879,0.8763164735986714,-0.5787646880194287,-0.3489532490042598,-0.2160592439823952,0.7808688094430303,-0.3281962308702627,-0.4185619213241995,-0.4185619213241995,-0.4185619213241995,-0.3695735784578031,-0.2526455763199556,-0.259005487937592,1,0,0,1.0608054146946972,0.0325276922641876,0.6514876071245083,1.1245550599040024,0.2912817448990547,-1.0280611229097676,-1.0118071576466792,0.7428678797061753,0.1841680990744492,-0.4364360701473351,-0.716065793980157,-0.815497228510247,-0.8572687593654299,-0.9415351714612066,-0.4275890909447957,-1.0592017912838532,0,1,0,0,0,0,0,0,1,0
Jodhpur,-0.3194282471623836,0.3425122605160249,0.288433977360325,-0.2936766007372011,-0.7957769918445833,0.6231643390254868,-0.6198336032771091,-0.5787646880194287,-0.3489532490042598,-0.2160592439823952,-0.7808688094430303,-0.3281962308702627,-0.4185619213241995,-0.4185619213241995,-0.4185619213241995,-0.3695735784578031,-0.2526455763199556,-0.259005487937592,1,1,0,0.6539607999011979,-1.074695461471504,1.8861909874050693,1.2103057623807214,-2.305415980945233,-1.0280611229097676,1.6637709859482326,-1.901645607920986,0.1841680990744492,-0.4364360701473351,-0.18168833578601,-0.0223935165723637,-0.3816881985954923,0.0964640737507765,-0.2229204526624694,-0.4495841425091088,0,1,0,0,0,1,0,0,0,0
Kaziranga,-0.6552757032910582,-1.0160099266268623,-1.3904279137637048,-0.2594485586932383,0.4929306872559563,3.6679412398014817,1.3037879241346086,-0.3132762990196908,-0.3489532490042598,-0.2160592439823952,-0.7808688094430303,-0.3281962308702627,-0.4185619213241995,-0.4185619213241995,-0.4185619213241995,-0.3695735784578031,-0.2526455763199556,-0.259005487937592,1,0,0,0.6914634449300106,2.8059288212420888,0.4739485589795912,0.996655707057372,0.7428813493937134,-1.2265285211548984,-1.0556690944269236,0.1418420870636386,0.1841680990744492,-0.4364360701473351,-0.716065793980157,-0.815497228510247,-0.8572687593654299,-0.9415351714612066,-0.4275890909447957,-1.0592017912838532,0,1,0,1,0,0,0,0,0,0
Kochi,0.1283683610091823,2.1127078377022115,1.1691484120483406,1.7257778798566066,-0.6346885319570158,-0.0872836044889118,0.0213735725267968,-0.5787646880194287,1.8784079148527175,-0.0329581897600263,0.7808688094430303,-0.3281962308702627,-0.4185619213241995,-0.4185619213241995,-0.4185619213241995,-0.3695735784578031,-0.2526455763199556,-0.259005487937592,1,1,0,-1.379366688513371,-0.459374647502123,0.4880709832638453,0.6405722815184557,-0.1038679090337717,0.9566128595415404,0.545291598051999,0.7428678797061753,0.1841680990744492,0.3009427178523863,0.2190947578596002,0.1642191215306675,0.0498141638591829,0.4531616406850164,0.1301941546741447,0.0613093975363598,0,0,1,0,0,0,1,0,0,0
Kodaikanal,-0.617959319276761,-0.9748425876225324,-0.3445795225716861,-0.9440093995724952,0.4929306872559563,-0.0872836044889118,-0.8335693285450777,-0.0477879100199528,-0.3489532490042598,-0.2160592439823952,0.7808688094430303,-0.3281962308702627,-0.4185619213241995,-0.4185619213241995,-0.4185619213241995,-0.3695735784578031,-0.2526455763199556,-0.259005487937592,1,0,0,-1.3428218224786608,-0.2247290594123797,-2.38483361399027,-2.1208910185792598,0.4606315965845517,1.7504824525220637,-0.6302083076585524,0.7428678797061753,0.1841680990744492,-0.4364360701473351,-0.716065793980157,-0.815497228510247,-0.8572687593654299,-0.9415351714612066,-0.4275890909447957,-1.0592017912838532,0,1,0,0,0,0,0,0,1,0
Kolkata,0.0910519769948851,1.4128630746286028,1.1966707381323411,2.273426552560012,-0.8360491068164752,-0.4932538579257112,0.0213735725267968,-0.5787646880194287,-0.3489532490042598,-0.2160592439823952,0.7808688094430303,-0.3281962308702627,-0.4185619213241995,-0.4185619213241995,-0.4185619213241995,-0.3695735784578031,-0.2526455763199556,-0.259005487937592,1,1,0,0.1916147582027033,1.8473640673645189,1.089282759936406,1.4399432368098997,0.4606315965845517,-1.4249959194000292,-0.05561693583735,-0.3690298366825175,0.1841680990744492,-0.4364360701473351,1.1542553096993575,1.2838949501488557,-0.4547652115918485,0.3946815388464428,0.3939067894353112,0.1628294044896988,0,1,0,1,0,0,0,0,0,0
Ladakh,-0.4313773992052752,-1.0983446046355223,-1.5280395441837071,-1.0809215677483466,-0.8763212217883669,-0.4932538579257112,-0.8335693285450777,-0.3132762990196908,-0.3489532490042598,-0.2160592439823952,0.7808688094430303,-0.3281962308702627,-0.4185619213241995,-0.4185619213241995,-0.4185619213241995,-0.3695735784578031,-0.2526455763199556,-0.259005487937592,1,0,0,1.6223002403151363,-0.1978890177158015,-0.3330471144063964,-0.7517865824255501,-3.3779650416200475,-1.0280611229097676,-0.0380721611252522,-1.6311840012318446,0.1841680990744492,-0.4364360701473351,-0.716065793980157,-0.815497228510247,-0.8572687593654299,-0.9415351714612066,-0.4275890909447957,-1.0592017912838532,0,1,0,0,0,1,0,0,0,0
Mahabalipuram,-0.617959319276761,-0.9336752486182024,-0.1794455660676832,-0.0540803064294612,-0.8360491068164752,-0.4932538579257112,-0.1923621527411717,-0.5787646880194287,0.3935004722813993,-0.2160592439823952,2.342606428329091,-0.3281962308702627,-0.4185619213241995,-0.4185619213241995,-0.4185619213241995,-0.3695735784578031,-0.2526455763199556,-0.259005487937592,1,0,0,-1.0452013290775342,0.2858222518379256,0.8512190362875399,1.2684418318564623,0.0654819426517253,-0.2341915299292444,1.7295638911185995,0.7128165900740485,0.1841680990744492,-0.4364360701473351,-0.716065793980157,-0.815497228510247,-0.8572687593654299,-0.9415351714612066,-0.4275890909447957,-1.0592017912838532,0,1,0,0,0,0,0,0,1,0
Manali,-0.5433265512481666,-1.0160099266268623,0.8388804990403348,-0.772869189352681,1.9024547112721717,-0.4932538579257112,0.2351092977947655,4.996491480975068,-0.3489532490042598,-0.2160592439823952,2.342606428329091,-0.3281962308702627,-0.4185619213241995,-0.4185619213241995,-0.4185619213241995,-0.3695735784578031,-0.2526455763199556,-0.259005487937592,1,1,0,-0.9779950965433138,0.3038235573051117,0.7503445771142915,1.195771745011786,0.17838184377539,0.1627432665610172,-1.2135720668358037,0.6827653004419216,0.1841680990744492,-0.4364360701473351,-0.3152827003345467,-0.3489656332526686,0.203797869815791,0.1321526735810616,-0.2873852798154613,-0.4929310496004289,0,1,0,0,0,0,0,0,1,0
Mumbai,2.2554022498241206,1.2070263796069531,1.1966707381323411,0.4251122821860186,-0.3125116121818809,3.464956113083082,2.799938001010389,-0.0477879100199528,-0.3489532490042598,-0.2160592439823952,0.7808688094430303,2.7714348384599963,1.7867348298582308,1.7867348298582308,1.7867348298582308,0.8551447498928457,-0.2526455763199556,-0.259005487937592,1,1,1,-0.2506179246196424,-1.1093836913717663,0.6898199016103422,0.7292297874689613,-0.5554675135284305,0.361210664806148,1.2953307169941792,-1.5109788427033373,0.1841680990744492,-0.1368759375224483,2.490198955184725,2.9634086930761376,-0.6215083960081377,0.3777372988371851,0.3990575282535711,0.6461405572898611,0,0,1,0,0,0,1,0,0,0
Munnar,-0.5806429352624638,-0.5631691975792332,-0.7574144138316935,1.965374174164347,-0.4736000720694484,-0.4932538579257112,-0.8335693285450777,-0.3132762990196908,-0.3489532490042598,-0.2160592439823952,-0.7808688094430303,2.9537660778323644,2.166264626549244,2.166264626549244,2.166264626549244,2.817558913448857,3.958114029012639,2.789354556782444,1,1,1,-1.3594523486489836,-0.3057444585149686,-2.086245214837455,-1.83747767988502,1.13803100332654,1.9489498507671943,-0.4854639162837457,0.7428678797061753,0.1841680990744492,-0.4364360701473351,-0.4488770648830835,-0.6288845904072157,1.2782039537503147,0.4906882025706042,-0.1853689720530093,-0.205737082999211,0,1,0,0,0,0,0,0,1,0
Mussoorie,-0.3567446311766808,0.5071816165333446,-1.1702493050917009,-1.0466935257043837,-0.6346885319570158,-0.4932538579257112,-0.8335693285450777,-0.0477879100199528,-0.3489532490042598,-0.2160592439823952,0.7808688094430303,-0.3281962308702627,-0.4185619213241995,-0.4185619213241995,-0.4185619213241995,-0.3695735784578031,-0.2526455763199556,-0.259005487937592,1,1,0,1.1718207071929232,-0.1120923194891276,-1.4931033948987535,-1.3912833466587056,0.7993312999555457,-0.4326589281743752,-1.2925235530402437,-1.1203120774856885,0.1841680990744492,-0.4364360701473351,-0.3152827003345467,-0.2556593142011529,0.1875585335943783,0.3674118308019044,-0.1345394273022924,-0.40099143137489,0,1,0,0,0,0,0,0,0,1
Mysore,-0.2821118631480865,0.3425122605160249,1.1141037598803396,-0.088308348473424,-0.0708789223505297,-0.3917612945665114,-0.8335693285450777,-0.3132762990196908,-0.3489532490042598,-0.0329581897600263,-0.7808688094430303,-0.3281962308702627,-0.4185619213241995,-0.4185619213241995,-0.4185619213241995,-0.3695735784578031,-0.2526455763199556,-0.259005487937592,1,1,0,-1.0849056219239586,-0.385178790576523,-0.1151582825921801,-0.4451188159410143,0.1219318932135576,1.1550802577866712,0.3961610129991679,0.7128165900740485,0.1841680990744492,-0.4364360701473351,-0.4488770648830835,-0.4422719523041843,-0.2395940066581328,0.0145540844580871,-0.2089453772802017,1.5762500006030111,0,1,0,0,0,0,0,0,1,0
Nainital,-0.617959319276761,-0.6455038755878931,-1.5005172180997066,-0.9440093995724952,2.788441240653792,-0.4932538579257112,-0.8335693285450777,-0.0477879100199528,-0.3489532490042598,-0.2160592439823952,-0.7808688094430303,-0.3281962308702627,-0.4185619213241995,-0.4185619213241995,-0.4185619213241995,-0.3695735784578031,-0.2526455763199556,-0.259005487937592,1,1,0,1.0408910748303095,0.1476598512522048,-2.3081690250186013,-2.0365937178394344,0.7993312999555457,-0.6311263264195061,-1.0556690944269236,0.7428678797061753,0.1841680990744492,-0.4364360701473351,0.0855003933110634,0.3508317596336989,-0.5980193561164517,0.6496444713204976,0.4115688800297161,-0.2669425730735969,0,1,0,0,0,0,0,0,1,0
Ooty,-0.3567446311766808,-0.6043365365835632,-0.7023697616636926,-0.772869189352681,0.2512979974246051,-0.4932538579257112,-0.8335693285450777,0.217700478979785,-0.3489532490042598,-0.2160592439823952,-0.7808688094430303,-0.3281962308702627,-0.4185619213241995,-0.4185619213241995,-0.4185619213241995,-0.3695735784578031,-0.2526455763199556,-0.259005487937592,1,1,0,-1.1977494015927437,-0.3755971433278498,-1.860286426289378,-1.7386463617762598,-0.0474179584719393,1.5520150542769329,-0.3626504932990612,0.5024575626491606,0.1841680990744492,-0.4364360701473351,-0.18168833578601,-0.3489656332526686,1.3594006348573773,2.86073838287622,0.3939067894353112,-0.8288814802025405,0,1,0,0,0,0,0,0,1,0
Pahalgam,-0.6552757032910582,-1.0983446046355223,-1.472994892015706,-1.0809215677483466,-0.5944164169851239,-0.4932538579257112,-0.8335693285450777,-0.5787646880194287,-0.3489532490042598,-0.2160592439823952,0.7808688094430303,-0.3281962308702627,-0.4185619213241995,-0.4185619213241995,-0.4185619213241995,-0.3695735784578031,-0.2526455763199556,-0.259005487937592,1,0,0,1.6173993971505098,-0.637978076137407,-2.0257205393335056,-1.885439937202507,-0.2732177607192687,1.7504824525220637,-0.4240572047914034,-2.262261083506508,0.1841680990744492,-0.4364360701473351,-0.716065793980157,-0.815497228510247,-0.8572687593654299,-0.9415351714612066,-0.4275890909447957,-1.0592017912838532,1,0,0,0,1,0,0,0,0,0
